verse_key,version_id,eng,local
1TH.4.18,2168,So encourage each other with these words.,"Nyini ti, am fa ahin nɔaniɛm fa si am beŋgum ahore."
1TH.5.15,2168,"Make sure no one repays a wrong with a wrong, but always pursue the good for each other and everyone else.","Má be se ka i fa i beŋgu satiɛ bo i yo i fa tɔ i mi kaari, ama, saŋga kɛrɛ am ma am sunsunni la ka, am yo sakpa ma am beŋgum ni sɔnɔ kɛrɛ."
1TH.5.16,2168,Rejoice always.,"Am ma am ahore jɔ, saŋga kɛrɛ."
1TH.5.17,2168,Pray continually.,na má am se ka am yaki am nyɛmɛsere.
1TH.5.18,2168,Give thanks in every situation because this is Gods will for you in Christ Jesus.,"na am da Nyɛmɛ asi, haari fa kɔ sa kɛrɛ bo i tu am. Kabo Nyɛmɛ koro ka am yo lɛɛ, dama am ni Yesu Kristo ayo kun n ti."
1TH.5.19,2168,Dont suppress the Spirit.,"Má am kanda Awiɛwiɛ Casi ni, am ma i yo i juma."
1TH.5.20,2168,Dont brush off Spirit-inspired messages.,"Nɔaniɛ bo minɛm deeri i Awiɛwiɛ Casi n dɔ kan kereeri am ni, má am bu i ŋgbɛɛn."
1TH.5.21,2168,but examine everything carefully and hang on to what is good.,"ama, am fiiti i kɛrɛ nu na am niɛ, na am de bo i ti kpa ni, na am su i su."
1TH.5.22,2168,Avoid every kind of evil.,na am kete sa ŋgbɛɛn­ŋgbɛɛn kɛrɛ pepere.
1TH.5.23,2168,"Now, may the God of peace himself cause you to be completely dedicated to him; and may your spirit, soul, and body be kept intact and blameless at our Lord Jesus Christs coming.","Ya sere Nyɛmɛ, yiri n bo i ma ahoreda n ka, i ŋmisi am ahore­mbaa, ni am ŋuniɛ, ni am sunsunni kɛrɛ casi, adena am wo wo bo fin be mata má am, haari fa kɔ ju saŋga bo ya Mibiɛ Yesu Kristo bá kpie i nyi ba ni."
1TH.5.24,2168,The one who is calling you is faithful and will do this.,"Yiri bo wɔ fere am ni, yiri la dabuŋu, i yó nyini sam n kɛrɛ."
1TH.5.25,2168,"Brothers and sisters, pray for us.","Ya ninbaam, am sere Nyɛmɛ ma ya gusu."
1TH.5.26,2168,Greet all the brothers and sisters with a holy kiss.,na am bisa ya ninbaam kɛrɛ dɔŋgu ni koro.
1TH.5.27,2168,"By the Lords authority, I order all of you to have this letter read aloud to all the brothers and sisters.","M susere am wɔ, am niɛ Mibiɛ n ti, na am kan ahin kadasi n kere ya ninbaa yarada­yo­fɔm n kɛrɛ na bu ti."
1TH.5.28,2168,The grace of our Lord Jesus Christ be with all of you.,Ya Mibiɛ Yesu Kristo buka am.
2TH.2.1,2168,"Brothers and sisters, we have a request for you concerning our Lord Jesus Christs coming and when we are gathered together to be with him.","Tɔ, ya ninbaam, m sujɔjɔ am dɔ fa kɔ ya Mibiɛ Yesu Kristo ba n su wɔ, ni kabo ya tíɛn ya nɔɔ na ya ni yiri kɔ́ yɛ n wɔ. Ya sere am wɔ."
2TH.2.2,2168,"We dont want you to be easily confused in your mind or upset if you hear that the day of the Lord is already here, whether you hear it through some spirit, a message, or a letter supposedly from us.","ka, má am kaaki am sunsunni wara am birisi, dama nbem ŋa Mibiɛ n adu mɔ aba asin n dɛɛ ti. Haari nzɛn be ŋa wɔ de nɔaniɛ Nyɛmɛ Awiɛwiɛ Casi n dɔ, wara nzɛn be jɔjɔɔri nyini jɔrɛ n sɔ, wara nzɛn be seeri ka yɛrɛ akɛrɛ i kadasi n nu ase sɔ a, má am de i."
2TH.2.3,2168,"Dont let anyone deceive you in any way. That day wont come unless the rebellion comes first and the person who is lawless is revealed, who is headed for destruction.","Má am ma be dadaka am fa kɔ deke be su fieo, dama nyini cɛɛn ni bá má, má ka saŋga n bo minɛm dɔŋgu bá kete ka bu su má Nyɛmɛ ni, na sɔnɔtiɛ n bo i bu má ka pui wo bɛrɛ n nyá yi i ŋu fite fofoe nu, yiri n bo Nyɛmɛ fá i ji cɛɛma sin n nu ni."
2TH.2.4,2168,"He is the opponent of every so-called god or object of worship and promotes himself over them. So he sits in Gods temple, displaying himself to show that he is God.","I kéte deke kɛrɛ bo bu fere i ka Nyɛmɛ, ni deke kɛrɛ bo adamande kutu su i, na i kére i ŋu ka i tara bɛrɛ kɛrɛ pepere. Haari na i kɔ́ wura tana Nyɛmɛ Seree­biri Awuru n nu, na i sé ka yiri ti Nyɛmɛ a."
2TH.2.5,2168,"You remember that I used to tell you these things while I was with you, dont you?.","Am teŋge má su ka saŋga bo m woori am dɔ ni, m yo seeri am ahin jɔrɛm kɛrɛ, nzɛn sɛ?."
2TH.2.6,2168,Now you know what holds him back so that he can be revealed when his time comes.,"Kisa, am si deke bo i kanda i na wɔ nya ba má ni, má ka saŋga n aju bo i yí i ŋu fite fofoe nu."
2TH.2.7,2168,"The hidden plan to live without any law is at work now, but it will be secret only until the one who is holding it back is out of the way.","Ama, sɔnɔtiɛ n bo i bu má ka pui wo bɛrɛ ni, yiri suyo i asiri nu juma wɔ kisa, má ka yiri n bo i kanda i ni, aba acin ayaki atin ni."
2TH.2.8,2168,"Then the person who is lawless will be revealed. The Lord Jesus will destroy him with the breath from his mouth. When the Lord comes, his appearance will put an end to him.","Dɔ na sɔnɔtiɛ n nyá yi i ŋu fite fofoe nu, ama, saŋga n bo ya Mibiɛ Yesu bá ni, na i fíta kun i, na i baawa n dɛɛ wein n gusu yó i ŋgbɛɛn."
2TH.2.9,2168,"When the person who is lawless comes, it will happen through Satans effort, with all kinds of fake power, signs, and wonders.","Tɔ, kabo sɔnɔtiɛ ni bá ba n yaa. I bá ni Sitana dɛɛ yiko n na i bá yo alekutura sam beberebe fa dadaka minɛm ka nyini sam fite Nyɛmɛ dɔ ɔ."
2TH.2.10,2168,It will happen with every sort of wicked deception of those who are heading toward destruction because they have refused to love the truth that would allow them to be saved.,"na i bá bu kɔrɛ ŋgbɛɛn­ŋgbɛɛn barasu barasu dadaka minɛm bo bu ŋgɔɔ ka ŋgbɛɛn ni. Bu ŋgɔɔ ka ŋgbɛɛn, dama ba koro má ka bu su atin n bo i ti nahɔrɛ n su na bu nya tii­de."
2TH.2.11,2168,This is why God will send them an influence that will mislead them so that they will believe the lie.,"Nyini ti, na Nyɛmɛ tá bu nyi, adena bu yó deke kɛrɛ bo i ti kɔrɛ n yarada."
2TH.2.12,2168,The result will be that everyone will be judged who is not convinced by the truth but is happy with injustice.,"Nyini minɛm sɔ, bo ba yo má nahɔrɛ n yarada ni, ama, na ba fa satiɛ­yo acici bu tii ni, Nyɛmɛ dí bu jɔrɛ na i cín bu sui."
2TH.2.13,2168,"But we always must thank God for you, brothers and sisters who are loved by God. This is because he chose you from the beginning to be the first crop of the harvest. This brought salvation, through your dedication to God by the Spirit and through your belief in the truth.","Ya ninbaam, ambɛrɛ bo Mibiɛ n koro am ni, wɔ yo daka ka ya da Nyɛmɛ asi ambɛrɛ dɛɛ ti saŋga kɛrɛ, dama fite bumboori n ye Nyɛmɛ yiiri am ka am nya tii­de a. Deke bo i ma am nya tii­de n la ka, Awiɛwiɛ Casi ni ma am yo Nyɛmɛ minɛ casim a, na am bita nahɔrɛ atin, na am yo yarada."
2TH.2.14,2168,God called all of you through our good news so you could possess the honor of our Lord Jesus Christ.,"Labari kpa n bo ya kan kereeri am na am deeri n dɛɛ ti, ye Nyɛmɛ fereeri am ka am nya tii­de a, na am nyá ya Mibiɛ Yesu Kristo dɛɛ jirima woo­wa n be."
2TH.2.15,2168,"So then, brothers and sisters, stand firm and hold on to the traditions we taught you, whether we taught you in person or through our letter.","Nyini ti, ya ninbaam, am bita nahɔrɛ atin n kenken, bo ya kaanri i na ya kɛrɛɛri i maari am ni, má am kaaki am sin bo i."
2TH.2.16,2168,Our Lord Jesus Christ himself and God our Father loved us and through grace gave us eternal comfort and a good hope.,"Ya sere ya Mibiɛ Yesu Kristo ni i tii, ni ya Si Nyɛmɛ, yiri bo i koro ya, na i dɛɛ ahɔrɔma n nu, na wɔ ma ya ahoresi saŋga kɛrɛ, ni tama kpiri ni."
2TH.2.17,2168,May he encourage your hearts and give you strength in every good thing you do or say.,"ya sere bu ka bu ma am ahoresi buka su, na bu ma am faŋga, na am yo sakpa, na am jɔjɔ jɔrɛ bo i kɔ atin su saŋga kɛrɛ."
2TH.3.1,2168,"Finally, brothers and sisters, pray for us so that the Lords message will spread quickly and be honored, just like it happened with you.","Ya ninbaam, jɔrɛ bo wɔ ka n la ka, am sere Nyɛmɛ ma ya, na Mibiɛ n labari kpa n sandi bara yɛ ndende na bu de i ni jirima, kabo am deeri i ni."
2TH.3.2,2168,Pray too that we will be rescued from inappropriate and evil people since everyone that we meet wont respond with faith.,"Am kaaki sere Nyɛmɛ, na i yí ya fite minɛ tiɛm saa nu, dama má sɔnɔ kɛrɛ yo labari kpa n yarada a."
2TH.3.3,2168,But the Lord is faithful and will give you strength and protect you from the evil one.,"Ama, Mibiɛ n la dabuŋu, yiri má am faŋga, na i yó am kanda bo Sitana koro yo má am pui."
2TH.3.4,2168,We are confident about you in the Lord—that you are doing and will keep doing what we tell you to do.,"Ya Mibiɛ n ama ya ahoresi ka am suyo deke n kɛrɛ bo ya ma am nɔɔ ka am yo i ni, am kɔ su suyo i saŋga kɛrɛ."
2TH.3.5,2168,May the Lord lead your hearts to express Gods love and Christs endurance.,"Ya sere Mibiɛ n ka i ma am si kabo Nyɛmɛ koro am barasu, ni kabo Kristo mindiiri barasu ni."
2TH.3.6,2168,"Brothers and sisters, we command you in the name of our Lord Jesus Christ to stay away from every brother or sister who lives an undisciplined life that is not in line with the traditions that you received from us.","Ya ninbaam, ya maari am nɔɔ ya Mibiɛ Yesu Kristo dɛɛ duma n nu ka, má am fa am ŋu gɔ ya ninbaam bo bu koro má ka bu yo juma, na bu ti nviɛya­fɔm n ŋu, ba kete ka bu su má nɔaniɛ n bo ya fa maari am n su lɛɛ."
2TH.3.7,2168,You yourselves know how you need to imitate us because we were not undisciplined when we were with you.,"Ambɛrɛ ni am tii si tenle su ka, i ti ye ni ka am yo kabo ya yo ni. Am si ka saŋga bo ya woori am dɔ ni, ya yo ti má nviɛya­fɔm."
2TH.3.8,2168,"We didnt eat anyones food without paying for it. Instead, we worked night and day with effort and hard work so that we would not impose on you.","Ya di má sɔnɔ be diire ŋgbɛɛn. Ama, ya yoori juma wɔ nahɔrɛ su, wiɛsu ni kɔŋguɛ, adena má ya bo be kaari."
2TH.3.9,2168,"We did this to give you an example to imitate, not because we didnt have a right to insist on financial support.","Ya yoori sɔ ni, i ti má ka ya la má atin bo ya se ka am buka ya a, ama, ya yoori sɔ, adena am ŋu i na am gusu sɔn ya su wɔ."
2TH.3.10,2168,"Even when we were with you we were giving you this command: If anyone doesnt want to work, they shouldnt eat.","Saŋga bo ya woori am dɔ ni, ya maari am ahin nɔɔ ni, ka, sɔnɔ kɛrɛ bo i kete ka i yo má juma, má am ma i na i di."
2TH.3.11,2168,"We hear that some of you are living an undisciplined life. They arent working, but they are meddling in other peoples business.","Má pui ti ye ya se sɔ a, dama ya ti labari ka am nbem wo bɛrɛ bo bu ti nviɛya­fɔm wɔ, bu yo má juma be, se bu nati ŋgbɛɛn­ŋgbɛɛn wɔ, na bu sufa bu nɔɔ bɔ minɛm jɔrɛ nu."
2TH.3.12,2168,"By the Lord Jesus Christ, we command and encourage such people to work quietly and put their own food on the table.","Nyini ti, ye ya sutu bu fɔ ni anyum­boro su ya Mibiɛ Yesu Kristo dɛɛ duma n nu n a, ka, bu yo aniɛ tara bu ŋu, na bu yo juma na bu koro bita bu ŋu."
2TH.3.13,2168,"Brothers and sisters, dont get discouraged in doing what is right.","Ama, ya ninbaam, ambɛrɛ yiri, má am ma am ŋuniɛ yɔrɔki am ni sakpa­yo."
2TH.3.14,2168,Take note of anyone who doesnt obey what we have said in this letter. Dont associate with them so they will be ashamed of themselves.,"Sɔnɔ kɛrɛ bo i keteeri nɔaniɛ n bo ya kɛrɛ i ahin kadasi n nu afa ama am ni, am yi kɔrɛsi na am si i mi. Má am dodo i mi, adena nyinsɛ ti i."
2TH.3.15,2168,"Dont treat them like enemies, but warn them like you would do for a brother or sister.","Ama, má am fa i mi yo am kpɔ­fɔ, am tu i fɔ ka am niwa a."
2TH.3.16,2168,May the Lord of peace himself give you peace always in every way. The Lord be with all of you.,"Ya sere Mibiɛ n ni i tii, yiri bo i ma ahoreda ni, ka, i ma am ahoreda saŋga kɛrɛ fa kɔ deke kɛrɛ nu, na i wo am kɛrɛ dɔ."
2TH.3.17,2168,"I, Paul, am writing this greeting with my own hand. This verifies that the letter is from me, as in every letter of mine. This is how I write.",Mini Pɔɔlu ni m tii sufa m saa sukɛrɛ ahin kɛrɛɛ­wa n bisa am dɔŋgu a. Kabo saŋga kɛrɛ na m kɛrɛ lɛɛ.
2TH.3.18,2168,The grace of our Lord Jesus Christ be with all of you.,Ya Mibiɛ Yesu Kristo buka am kɛrɛ.
1TI.1.1,2168,"From Paul, who is an apostle of Jesus Christ by the command of God our savior and of Christ Jesus our hope.","Mini Pɔɔlu sukɛrɛ ahin kadasi n a. M ti Yesu Kristo jaramasa a, Nyɛmɛ bo i ti ya Tii­de­fɔ ni, yiri ama m nɔɔ ka m yo nyini juma n a, i ni Yesu Kristo bo i ma ya tama ni."
1TI.1.2,2168,"To Timothy, my true child in the faith. Grace, mercy, and peace from God the Father and from Christ Jesus our Lord.","M sukɛrɛ ahin kadasi n ma wɔrɔ Timoti wɔ, a ti ka m wa a nahɔrɛ su, dama mini ni wɔrɔ yo yarada kun wɔ. Ya Si Nyɛmɛ, ni ya Mibiɛ Yesu Kristo buka u, na bu si u aŋunfɔ, na bu ma u ahoreda."
1TI.1.3,2168,"When I left for Macedonia, I asked you to stay behind in Ephesus so that you could instruct certain individuals not to spread wrong teaching.","M koro ka a wo Ɛfɛso miɛ kpiri n nu, kabo saŋga bo m sukɔ Makɛdoniya dɛɛ awɔrɛ n nu na m seeri u ni. Minɛ nbem wo dɔ bo bu keree­wa kɔ má atin su, i ti ye ni ka a ma bu nɔɔ ka bu yaki nyini keree­wa ni."
1TI.1.4,2168,They shouldnt pay attention to myths and endless genealogies. Their teaching only causes useless guessing games instead of faithfulness to Gods way of doing things.,"Se bu na bu yaki kɔrɛ jɔrɛm, ni nana dumam beberebe ni. Nyini jɔrɛm fa akuruwa ba a. Bu koro buka má sɔnɔ na i yo deke n bo Nyɛmɛ koroori ka i yo i. Be koro yo má kabo Nyɛmɛ koro, má ka i mi ayo i yarada."
1TI.1.5,2168,"The goal of instruction is love from a pure heart, a good conscience, and a sincere faith.","Deke n bo i ti na m maari u ahin nɔaniɛ n la ka, i fa koro ba a, nyini koro n fite ahore­mbaa fofoe wɔ, ni sunsunni kpa, ni yarada nahɔrɛ su."
1TI.1.6,2168,"Because they missed this goal, some people have been distracted by talk that doesnt mean anything.","Nyini minɛ n nbem amini ahin keree­wam ni, na bu subo anzama ŋgbɛɛn­ŋgbɛɛn."
1TI.1.7,2168,They want to be teachers of Law without understanding either what they are saying or what they are talking about with such confidence.,"Bu koro ka bu yo Nyɛmɛ nɔaniɛ kere­fɔm, bu kan i ni ahoresi wɔ, ama, bɛrɛ ni bu tii si má bu tiɛŋgu nɔaniɛ jɔjɔɔ­wa n bu."
1TI.1.8,2168,Now we know that the Law is good if used appropriately.,"Ya si ka Nyɛmɛ nɔaniɛ kpamaa­wa ni ti kpa a, nzɛn ya bitaari i kabo i ti ye ni ka ya bita i ni."
1TI.1.9,2168,"We understand this: the Law isnt established for a righteous person but for people who live without laws and without obeying any authority. They are the ungodly and the sinners. They are people who are not spiritual, and nothing is sacred to them. They kill their fathers and mothers, and murder others.","Ya kaaki si nu ka, ba fa má nɔaniɛ kpamaa­wa n ase má sakpa­yo­fɔm n ti wɔ, ama, ba fa ase ama minɛm bo bu ma má Nyɛmɛ nɔaniɛ kpamaa­wa n jirima n wɔ, ni bo bu kete i ni, ni bo bu soro má Nyɛmɛ ni, ni bo bu nati yo satiɛ ni, ni bo bu woo­wa ti má casi ni, ni bo bu bu Nyɛmɛ ŋgbɛɛn ni, ni bo bu nati kun minɛ ni, ni bo bu kun bu nim ni bu sim mmɔɔ ni."
1TI.1.10,2168,"They are people who are sexually unfaithful, and people who have intercourse with the same sex. They are kidnappers, liars, individuals who give false testimonies in court, and those who do anything else that is opposed to sound teaching.","Fa kɔ bo bu nati yo sakaraya ni, ni bo bu nati fa bu ŋu kaaki ka nbaram na bu ni bu beŋgu nbiɛsɔm saŋga da ka bara ni biɛsɔ dɛɛ su ni, ni bo bu tara minɛm faŋga tɔ bu ni, ni bo bu bu kɔrɛ ni, ni bo bu di kɔrɛ daani ni, ni sa kɛrɛ bo i kɔ má keree­wa kpa atin su ni, bɛrɛ kɛrɛ dɛɛ ti, ye ba fa nɔaniɛ kpamaa­wa n ase n a."
1TI.1.11,2168,Sound teaching agrees with the glorious gospel of the blessed God that has been trusted to me.,"Nyini keree­wa n fite Nyɛmɛ labari kpa n nu wɔ, bo Nyɛmɛ afa ama m ka m kan kere minɛm ni. Labari kpa n ti Nyɛmɛ kpiri n dɛɛ wɔ, yiri ti ye ni ka minɛm kansi i a."
1TI.1.12,2168,"I thank Christ Jesus our Lord, who has given me strength because he considered me faithful. So he appointed me to ministry.","M da ya Mibiɛ Yesu Kristo asi ka, yiri ye wɔ ma m faŋga, na m koro yo m juma n a. M da i asi ni kabo wɔ bu m ka m la dabuŋu, na wɔ yi m ka m su i ni."
1TI.1.13,2168,"even though I used to speak against him, attack his people, and I was proud. But I was shown mercy because I acted in ignorance and without faith.","haari ni bo m yo jɔjɔ wuraari i ŋgasi nu, na m kpiɛɛri i nzukɔ, na m kereeri i wuwuruwa ni, ama, nyini n kɛrɛ ni, Nyɛmɛ siiri m aŋunfɔ ɔ, dama m yo nya yo má i yarada, nyini ti, m yo si má sa bo m yo i ni."
1TI.1.14,2168,Our Lords favor poured all over me along with the faithfulness and love that are in Christ Jesus.,"Na yiri Mibiɛ n ama ma di i ahɔrɔma akɔ asin su, na wɔ ma ma yo i yarada na m koro minɛm, kabo ya ni Yesu Kristo ayo kun n dɛɛ ti."
1TI.1.15,2168,This saying is reliable and deserves full acceptance: Christ Jesus came into the world to save sinners—and Im the biggest sinner of all.,"Ahin nɔaniɛ n ti nahɔrɛ wɔ, i ti ye ni ka sɔnɔ kɛrɛ de i ni bu saa nnyɔ, yiri la ka, Yesu Kristo baari durunya n nu ka i ba de satiɛ­yo­fɔm tii ji wɔ. Mini ti sɔnɔ bo m satiɛ taraari sɔnɔ kɛrɛ dɛɛ a."
1TI.1.16,2168,"But this is why I was shown mercy, so that Christ Jesus could show his endless patience to me first of all. So Im an example for those who are going to believe in him for eternal life.","Ama, Nyɛmɛ siiri m aŋunfɔ. I yoori sɔ ɔ, adena Yesu Kristo koro kere kabo i la sawɔrɛ beberebe ni mini bo m satiɛ sunnu taraari sɔnɔ kɛrɛ dɛɛ ni. I yoori nyini sɔ ɔ, adena i fa m fa kere minɛm bo bu ba ka sin ni, na bu yo i yarada nya ŋgɔɔ bo i la má awieeri ni."
1TI.1.17,2168,"Now to the king of the ages, to the immortal, invisible, and only God, may honor and glory be given to him forever and always! Amen.","Yiri ti Fɛmɛ Kpiri a, na i fɛmɛya n la má awieeri, i wo bɛrɛ wɔ saŋga kɛrɛ, na be gusu koro ŋu má i, yiri ŋgumi kpein ti Nyɛmɛ a, i ti ye ni ka minɛm kɛrɛ kansi i na bu ma i jirima. Ami."
1TI.1.18,2168,"Timothy, my child, Im giving you these instructions based on the prophecies that were once made about you. So if you follow them, you can wage a good war.","M wa Timoti, m sufa ahin nɔaniɛ n fa wura u saa n nu wɔ lɛɛ, i su kabo Nyɛmɛ nɔaniɛ kan­fɔm du mɔ jɔjɔɔri i fa kɔ u dɔ n su wɔ. Fa nyini nɔaniɛm ni yo ka u biɛsɔya neŋgem na a fa kun luɛ nyunyumi."
1TI.1.19,2168,because you have faith and a good conscience. Some people have ruined their faith because they refused to listen to their conscience.,"na a bita u yarada ni sunsunni kpa. Nbem akete ka bu fa má sunsunni kpa na bu yo sa bo i kɔ atin su, nyini ti, bu yarada bo bu yo yoori i ni aka ŋgbɛɛn."
1TI.1.20,2168,such as Hymenaeus and Alexander. Ive handed them over to Satan so that they can be taught not to speak against God.,"Bɛrɛ nbem la Himɛnasi ni Alɛkizanda, bɛrɛ ye ma fa bu awura Sitana saa nu ka i kere bu ŋgɔnlɛ, adena bu sɔnsɔn kabo má bu wura Nyɛmɛ ŋgasi nu kun."
1TI.2.1,2168,"First of all, then, I ask that requests, prayers, petitions, and thanksgiving be made for all people.","Deke bo i du mɔ la ka, m susere am ni anyum­boro wɔ, ka, am sere Nyɛmɛ ma minɛm kɛrɛ, fa kɔ deke bo i ti bu miɛɛ­wa su, na am da i asi fa ma sɔnɔ kɛrɛ."
1TI.2.2,2168,Pray for kings and everyone who is in authority so that we can live a quiet and peaceful life in complete godliness and dignity.,"Sere Nyɛmɛ ma nfɛmɛm, ni bo bu wo yiko woo­biri n kɛrɛ, na ya koro wo ni tana­laifiɛ, na ya woo­wa kere ka ya su Nyɛmɛ atin n su ni nahɔrɛ, na ya wo jirima wo ni ya beŋgu."
1TI.2.3,2168,This is right and it pleases God our savior.,"Nyini nyɛmɛsere n ti kpa a, na i sun Nyɛmɛ nu, yiri ti ya Tii­de­fɔ a."
1TI.2.4,2168,who wants all people to be saved and to come to a knowledge of the truth.,"Yiri koro ka sɔnɔ kɛrɛ nya tii­de a, na bu si nahɔrɛ atin ni."
1TI.2.5,2168,"There is one God and one mediator between God and humanity, the human Christ Jesus.","Dama ya kɛrɛ si ka Nyɛmɛ kun n kpein wo bɛrɛ a, na sɔnɔ kun be gusu wo bɛrɛ bo i yo adamande ni Nyɛmɛ afiɛn dɔŋgu a, yiri la Yesu Kristo."
1TI.2.6,2168,who gave himself as a payment to set all people free. This was a testimony that was given at the right time.,"i wu maari adamande na i de bu kɛrɛ tii ji. Kabo i yoori sɔ n kere ka, saŋga bo Nyɛmɛ koro ka i de adamande kɛrɛ tii ji lɛɛ."
1TI.2.7,2168,I was appointed to be a preacher and apostle of this testimony—Im telling the truth and Im not lying! Im a teacher of the Gentiles in faith and truth.,"Nyini ti ye Nyɛmɛ yiiri m ka m ba yo Yesu jaramasa, na m kan i labari kpa n kere minɛm bo bu ti má Yuda­fɔm ni, na m kere bu keree­wam bo bu ti nahɔrɛ ni. M sukan nahɔrɛ wɔ, m bu má kɔrɛ."
1TI.2.8,2168,"Therefore, I want men to pray everywhere by lifting up hands that are holy, without anger or argument.","Deke kɛrɛ bo Kristo jamam tiɛn bu nɔɔ, m koro ka nbiɛsɔm yɛ bu saa su sere Nyɛmɛ. Nyini nbiɛsɔm ni, i ti ye ni ka bu nyɛmɛsu kɔ atin n su, na má yaa­fa wara akuruwa be wo bu ahore su."
1TI.2.9,2168,"In the same way, I want women to enhance their appearance with clothing that is modest and sensible, not with elaborate hairstyles, gold, pearls, or expensive clothes.","M koro ka nbaram gusu di suŋguruya nyunyumi, bo i sɛ su. I ti má ye ni ka bu di bu tii­ŋmiɛ suŋguruya kɔ sin su, na má bu wura sika, wara aferem bo bu la gɔ agaya, wara suturam bo bu la gɔ agaya."
1TI.2.10,2168,"They should make themselves attractive by doing good, which is appropriate for women who claim to honor God.","Ama, bu nyumi kɛrɛ fite bu sakpa yoo­wa a, kabo i ti ye ni ka nbaram bo bu se ka bu su Nyɛmɛ atin n su n yo ni."
1TI.2.11,2168,A wife should learn quietly with complete submission.,"I ti ye ni ka nbaram mɔ bu nɔɔ na bu yo bu ŋu bɛnlɛ, na bu so bu sui ti keree­wam bo i ti ye ni ka bu sɔnsɔn i ni."
1TI.2.12,2168,"I dont allow a wife to teach or to control her husband. Instead, she should be a quiet listener.","M soro má su na bu kere nbiɛsɔm keree­wam, wara bu la yiko niɛ nbiɛsɔm su. Bu dɛɛ la ka, bu mɔ bu nɔɔ."
1TI.2.13,2168,"Adam was formed first, and then Eve.","Dama Nyɛmɛ du mɔ yiiri Adam wɔ ka, ye i nya ba yiiri Awa."
1TI.2.14,2168,"Adam wasnt deceived, but rather his wife became the one who stepped over the line because she was completely deceived.","Má Adam ye woo dadakaari i a, ama, i dakaari Awa wɔ, na wɔ kete Nyɛmɛ nɔaniɛ ni."
1TI.2.15,2168,"But a wife will be brought safely through childbirth, if they both continue in faith, love, and holiness, together with self-control.","Ama, nzɛn nbaram laari yarada, ni koro, ni wo casi, na bu bita bu ŋu nyunyumi saŋga kɛrɛ, bu nyá bu tii­de fite bu baa­wu nu."
1TI.3.1,2168,"This saying is reliable: if anyone has a goal to be a supervisor in the church, they want a good thing.","Ahin nɔaniɛ jɔjɔɔ­wa n ti nahɔrɛ wɔ, ka, sɔnɔ kɛrɛ bo i boro i nyi na i yo Kristo jama n mɔ­fɔ, i mi koro juma kpa lɛɛ."
1TI.3.2,2168,"So the churchs supervisor must be without fault. They should be faithful to their spouse, sober, modest, and honest. They should show hospitality and be skilled at teaching.","Kristo jama n mɔ­fɔ ni, wɔ yo daka ka má i la ŋgasi be, na i ja bara kun n kpein, na i bita i ŋu, na i la tara­buŋu, na i yo sa bo i la anyunuyi. I ti ye ni ka i de wɔfɔm, na i koro kere minɛm Nyɛmɛ nɔaniɛ nyunyumi."
1TI.3.3,2168,"They shouldnt be addicted to alcohol or be a bully. Instead, they should be gentle, peaceable, and not greedy.","I ti má ye ni ka i nu nzan agaya, wara i ti aluwa koro­fɔ, ama, i yo i ŋu bɛnlɛ, na i koro tana­laifiɛ. I kaaki ti má ye ni ka i koro ŋwaa agaya."
1TI.3.4,2168,They should manage their own household well—they should see that their children are obedient with complete respect.,"Wɔ yo daka ka i koro bita i awuru­fɔm nyunyumi, na i ma i nbaam de i nɔaniɛ na bu ma i jirima deke kɛrɛ nu."
1TI.3.5,2168,"because if they dont know how to manage their own household, how can they take care of Gods church?.","Dama nzɛn sɔnɔ koro bita má i awuru­fɔm, i mi yo sɛ koro bita Kristo jama n a?."
1TI.3.6,2168,They shouldnt be new believers so that they wont become proud and fall under the devils spell.,"I ti má ye ni ka i mi ti Yesu susu­fɔ fɔfɔrɛ, adena má i wura i ŋu kpiri na Nyɛmɛ di i jɔrɛ yo i ŋgbɛɛn kabo i yoori Sitana ni."
1TI.3.7,2168,They should also have a good reputation with those outside the church so that they wont be embarrassed and fall into the devils trap.,"Wɔ kaaki ayo daka ka i mi ti sɔnɔ bo minɛm bo bu ti má Kristo jama n nu­fɔm ma i jirima, adena, má Sitana nya i taraa­biri na i yo sa be bo i di nyinsɛ."
1TI.3.8,2168,"In the same way, servants in the church should be dignified, not two-faced, heavy drinkers, or greedy for money.","I ti sɔ ɔ fa kɔ Kristo jama n buka­fɔm gusu dɔ. Wɔ yo daka ka bu ti minɛm bo bu la anyunuyi, na má bu yo anɔɔ nnyɔ nnyɔ­fɔm, na má bu nu nzan agaya, na má bu nyunu boro ŋwaa kpini su."
1TI.3.9,2168,They should hold on to the faith that has been revealed with a clear conscience.,"Wɔ yo daka ka bu subita Kristo jama n keree­wa n bo Nyɛmɛ ayi akere n kenken, na bu la má ŋgasi be bu sunsunni nu."
1TI.3.10,2168,They should also be tested and then serve if they are without fault.,"I ti ye ni ka bu du mɔ fiiti bɛrɛ Kristo jama n buka­fɔm ni na bu niɛ. Na nzɛn bu la má ŋgasi be, am ma bu yo buka­fɔm n juma ni."
1TI.3.11,2168,"In the same way, women who are servants in the church should be dignified and not gossip. They should be sober and faithful in everything they do.","I ti sɔ ɔ nbaram gusu dɔ. Wɔ yo daka ka bu ti minɛm bo bu la anyunuyi, na má bu susaaki minɛ duma. Wɔ yo daka ka bu bita bu ŋu, na bu la dabuŋu deke n kɛrɛ nu."
